county,agency_name,ORI,offense,cases_reported,cases_cleared,data_year
Camden,Haddonfield Police Department,NJ0041700,rape-legacy,0,0,2017
Camden,Haddon Heights Police Department,NJ0041800,rape,0,0,2017
Camden,Haddon Heights Police Department,NJ0041800,rape-legacy,0,0,2017
Camden,Hi-Nella Police Department,NJ0041900,rape,0,0,2017
Camden,Hi-Nella Police Department,NJ0041900,rape-legacy,0,0,2017
Camden,Laurel Springs Police Department,NJ0042000,rape,0,0,2017
Camden,Laurel Springs Police Department,NJ0042000,rape-legacy,0,0,2017
Camden,Lawnside Police Department,NJ0042100,rape,0,0,2017
Camden,Lawnside Police Department,NJ0042100,rape-legacy,0,0,2017
Camden,Lindenwold Police Department,NJ0042200,rape,13,6,2017
Camden,Lindenwold Police Department,NJ0042200,rape-legacy,0,0,2017
Camden,Magnolia Police Department,NJ0042300,rape,0,0,2017
Camden,Magnolia Police Department,NJ0042300,rape-legacy,0,0,2017
Camden,Merchantville Police Department,NJ0042400,rape,0,1,2017
Camden,Merchantville Police Department,NJ0042400,rape-legacy,0,0,2017
Camden,Mount Ephraim Police Department,NJ0042500,rape,0,1,2017
Camden,Mount Ephraim Police Department,NJ0042500,rape-legacy,0,0,2017
Camden,Oaklyn Police Department,NJ0042600,rape,0,0,2017
Camden,Oaklyn Police Department,NJ0042600,rape-legacy,0,0,2017
Mercer,Robbinsville Township Police Department,NJ0111200,rape,0,0,2017
Mercer,Robbinsville Township Police Department,NJ0111200,rape-legacy,0,0,2017
Mercer,West Windsor Township Police Department,NJ0111300,rape,2,1,2017
Mercer,West Windsor Township Police Department,NJ0111300,rape-legacy,0,0,2017
Mercer,The College of New Jersey,NJ0111800,rape,1,0,2017
Mercer,The College of New Jersey,NJ0111800,rape-legacy,0,0,2017
Mercer,Princeton University,NJ0115000,rape,1,0,2017
Mercer,Princeton University,NJ0115000,rape-legacy,0,0,2017
Mercer,State Police: Mercer County,NJ011SP00,rape,4,0,2017
Mercer,State Police: Mercer County,NJ011SP00,rape-legacy,0,0,2017
Middlesex,Carteret Police Department,NJ0120100,rape,5,2,2017
Middlesex,Carteret Police Department,NJ0120100,rape-legacy,0,0,2017
Middlesex,Cranbury Township Police Department,NJ0120200,rape,0,0,2017
Middlesex,Cranbury Township Police Department,NJ0120200,rape-legacy,0,0,2017
Middlesex,Dunellen Police Department,NJ0120300,rape,0,0,2017
Middlesex,Dunellen Police Department,NJ0120300,rape-legacy,0,0,2017
Middlesex,East Brunswick Township Police Department,NJ0120400,rape,3,1,2017
Middlesex,East Brunswick Township Police Department,NJ0120400,rape-legacy,0,0,2017
Middlesex,Edison Township Police Department,NJ0120500,rape,7,1,2017
Middlesex,Edison Township Police Department,NJ0120500,rape-legacy,0,0,2017
Ocean,Plumsted Township Police Department,NJ0152300,rape,0,0,2017
Ocean,Plumsted Township Police Department,NJ0152300,rape-legacy,0,0,2017
Ocean,Point Pleasant Police Department,NJ0152400,rape,2,3,2017
Ocean,Point Pleasant Police Department,NJ0152400,rape-legacy,0,0,2017
Ocean,Point Pleasant Beach Police Department,NJ0152500,rape,0,0,2017
Ocean,Point Pleasant Beach Police Department,NJ0152500,rape-legacy,0,0,2017
Ocean,Seaside Heights Police Department,NJ0152600,rape,0,0,2017
Ocean,Seaside Heights Police Department,NJ0152600,rape-legacy,0,0,2017
Ocean,Seaside Park Police Department,NJ0152700,rape,1,0,2017
Ocean,Seaside Park Police Department,NJ0152700,rape-legacy,0,0,2017
Ocean,Ship Bottom Police Department,NJ0152800,rape,0,0,2017
Ocean,Ship Bottom Police Department,NJ0152800,rape-legacy,0,0,2017
Ocean,South Toms River Police Department,NJ0152900,rape,0,0,2017
Ocean,South Toms River Police Department,NJ0152900,rape-legacy,0,0,2017
Ocean,Stafford Township Police Department,NJ0153000,rape,1,0,2017
Ocean,Stafford Township Police Department,NJ0153000,rape-legacy,0,0,2017
Ocean,Surf City Police Department,NJ0153100,rape,0,0,2017
Ocean,Surf City Police Department,NJ0153100,rape-legacy,0,0,2017
Ocean,Tuckerton Police Department,NJ0153200,rape,0,0,2017
Ocean,Tuckerton Police Department,NJ0153200,rape-legacy,0,0,2017
Bergen,Hasbrouck Heights Police Department,NJ0022500,rape,0,0,2017
Bergen,Hasbrouck Heights Police Department,NJ0022500,rape-legacy,0,0,2017
Bergen,Haworth Police Department,NJ0022600,rape,0,0,2017
Bergen,Haworth Police Department,NJ0022600,rape-legacy,0,0,2017
Bergen,Hillsdale Police Department,NJ0022700,rape,0,0,2017
Bergen,Hillsdale Police Department,NJ0022700,rape-legacy,0,0,2017
Bergen,Ho-Ho-Kus Police Department,NJ0022800,rape,0,0,2017
Bergen,Ho-Ho-Kus Police Department,NJ0022800,rape-legacy,0,0,2017
Bergen,Leonia Police Department,NJ0022900,rape,0,0,2017
Bergen,Leonia Police Department,NJ0022900,rape-legacy,0,0,2017
Bergen,Little Ferry Police Department,NJ0023000,rape,0,0,2017
Bergen,Little Ferry Police Department,NJ0023000,rape-legacy,0,0,2017
Bergen,Lodi Police Department,NJ0023100,rape,6,2,2017
Bergen,Lodi Police Department,NJ0023100,rape-legacy,0,0,2017
Bergen,Lyndhurst Township Police Department,NJ0023200,rape,2,1,2017
Bergen,Lyndhurst Township Police Department,NJ0023200,rape-legacy,0,0,2017
Bergen,Mahwah Township Police Department,NJ0023300,rape,3,2,2017
Bergen,Mahwah Township Police Department,NJ0023300,rape-legacy,0,0,2017
Bergen,Maywood Police Department,NJ0023400,rape,2,2,2017
Bergen,Maywood Police Department,NJ0023400,rape-legacy,0,0,2017
Gloucester,East Greenwich Township Police Department,NJ0080300,rape,0,0,2017
Gloucester,East Greenwich Township Police Department,NJ0080300,rape-legacy,0,0,2017
Gloucester,Elk Township Police Department,NJ0080400,rape,0,0,2017
Gloucester,Elk Township Police Department,NJ0080400,rape-legacy,0,0,2017
Gloucester,"Franklin Township, Gloucester County Police Department",NJ0080500,rape,3,2,2017
Gloucester,"Franklin Township, Gloucester County Police Department",NJ0080500,rape-legacy,0,0,2017
Gloucester,Glassboro Police Department,NJ0080600,rape,0,0,2017
Gloucester,Glassboro Police Department,NJ0080600,rape-legacy,0,0,2017
Gloucester,"Greenwich Township, Gloucester County Police Department",NJ0080700,rape,1,1,2017
Gloucester,"Greenwich Township, Gloucester County Police Department",NJ0080700,rape-legacy,0,0,2017
Gloucester,Harrison Township Police Department,NJ0080800,rape,3,1,2017
Gloucester,Harrison Township Police Department,NJ0080800,rape-legacy,0,0,2017
Gloucester,Logan Township Police Department,NJ0080900,rape,0,0,2017
Gloucester,Logan Township Police Department,NJ0080900,rape-legacy,0,0,2017
Gloucester,Mantua Township Police Department,NJ0081000,rape,0,0,2017
Gloucester,Mantua Township Police Department,NJ0081000,rape-legacy,0,0,2017
Gloucester,Monroe Township Police Department,NJ0081100,rape,6,2,2017
Gloucester,Monroe Township Police Department,NJ0081100,rape-legacy,0,0,2017
Gloucester,National Park Police Department,NJ0081200,rape,0,0,2017
Gloucester,National Park Police Department,NJ0081200,rape-legacy,0,0,2017
Morris,Netcong Police Department,NJ0142800,rape,0,0,2017
Morris,Netcong Police Department,NJ0142800,rape-legacy,0,0,2017
Morris,Parsippany-Troy Hills Township Police Department,NJ0142900,rape,7,1,2017
Morris,Parsippany-Troy Hills Township Police Department,NJ0142900,rape-legacy,0,0,2017
Morris,Long Hill Township Police Department,NJ0143000,rape,0,0,2017
Morris,Long Hill Township Police Department,NJ0143000,rape-legacy,0,0,2017
Morris,Pequannock Township Police Department,NJ0143100,rape,0,0,2017
Morris,Pequannock Township Police Department,NJ0143100,rape-legacy,0,0,2017
Morris,Randolph Township Police Department,NJ0143200,rape,0,0,2017
Morris,Randolph Township Police Department,NJ0143200,rape-legacy,0,0,2017
Morris,Riverdale Police Department,NJ0143300,rape,0,0,2017
Morris,Riverdale Police Department,NJ0143300,rape-legacy,0,0,2017
Morris,Rockaway Police Department,NJ0143400,rape,0,0,2017
Morris,Rockaway Police Department,NJ0143400,rape-legacy,0,0,2017
Morris,Rockaway Township Police Department,NJ0143500,rape,1,0,2017
Morris,Rockaway Township Police Department,NJ0143500,rape-legacy,0,0,2017
Morris,Roxbury Township Police Department,NJ0143600,rape,1,0,2017
Morris,Roxbury Township Police Department,NJ0143600,rape-legacy,0,0,2017
Morris,"Washington Township, Morris County Police Department",NJ0143800,rape,2,1,2017
Morris,"Washington Township, Morris County Police Department",NJ0143800,rape-legacy,0,0,2017
Bergen,Franklin Lakes Police Department,NJ0022000,rape,0,0,2017
Bergen,Franklin Lakes Police Department,NJ0022000,rape-legacy,0,0,2017
Bergen,Garfield Police Department,NJ0022100,rape,5,3,2017
Bergen,Garfield Police Department,NJ0022100,rape-legacy,0,0,2017
Bergen,Glen Rock Police Department,NJ0022200,rape,1,0,2017
Bergen,Glen Rock Police Department,NJ0022200,rape-legacy,0,0,2017
Bergen,Hackensack Police Department,NJ0022300,rape,8,3,2017
Bergen,Hackensack Police Department,NJ0022300,rape-legacy,0,0,2017
Bergen,Harrington Park Police Department,NJ0022400,rape,1,1,2017
Bergen,Harrington Park Police Department,NJ0022400,rape-legacy,0,0,2017
Bergen,Hasbrouck Heights Police Department,NJ0022500,rape,0,0,2017
Bergen,Hasbrouck Heights Police Department,NJ0022500,rape-legacy,0,0,2017
Bergen,Haworth Police Department,NJ0022600,rape,0,0,2017
Bergen,Haworth Police Department,NJ0022600,rape-legacy,0,0,2017
Bergen,Hillsdale Police Department,NJ0022700,rape,0,0,2017
Bergen,Hillsdale Police Department,NJ0022700,rape-legacy,0,0,2017
Bergen,Ho-Ho-Kus Police Department,NJ0022800,rape,0,0,2017
Bergen,Ho-Ho-Kus Police Department,NJ0022800,rape-legacy,0,0,2017
Bergen,Leonia Police Department,NJ0022900,rape,0,0,2017
Bergen,Leonia Police Department,NJ0022900,rape-legacy,0,0,2017
Hudson,Bayonne Police Department,NJ0090100,rape,11,2,2017
Hudson,Bayonne Police Department,NJ0090100,rape-legacy,0,0,2017
Hudson,East Newark Police Department,NJ0090200,rape,0,0,2017
Hudson,East Newark Police Department,NJ0090200,rape-legacy,0,0,2017
Hudson,Guttenberg Police Department,NJ0090300,rape,4,0,2017
Hudson,Guttenberg Police Department,NJ0090300,rape-legacy,0,0,2017
Hudson,Harrison Police Department,NJ0090400,rape,0,0,2017
Hudson,Harrison Police Department,NJ0090400,rape-legacy,0,0,2017
Hudson,Hoboken Police Department,NJ0090500,rape,10,6,2017
Hudson,Hoboken Police Department,NJ0090500,rape-legacy,0,0,2017
Hudson,Jersey City Police Department,NJ0090600,rape,123,17,2017
Hudson,Jersey City Police Department,NJ0090600,rape-legacy,0,0,2017
Hudson,Kearny Police Department,NJ0090700,rape,1,0,2017
Hudson,Kearny Police Department,NJ0090700,rape-legacy,0,0,2017
Hudson,North Bergen Township Police Department,NJ0090800,rape,9,3,2017
Hudson,North Bergen Township Police Department,NJ0090800,rape-legacy,0,0,2017
Hudson,Secaucus Police Department,NJ0090900,rape,2,0,2017
Hudson,Secaucus Police Department,NJ0090900,rape-legacy,0,0,2017
Hudson,Union City Police Department,NJ0091000,rape,1,0,2017
Hudson,Union City Police Department,NJ0091000,rape-legacy,0,0,2017
Passaic,Pompton Lakes Police Department,NJ0160900,rape,2,2,2017
Passaic,Pompton Lakes Police Department,NJ0160900,rape-legacy,0,0,2017
Passaic,Prospect Park Police Department,NJ0161000,rape,0,0,2017
Passaic,Prospect Park Police Department,NJ0161000,rape-legacy,0,0,2017
Passaic,Ringwood Police Department,NJ0161100,rape,0,0,2017
Passaic,Ringwood Police Department,NJ0161100,rape-legacy,0,0,2017
Passaic,Totowa Police Department,NJ0161200,rape,0,0,2017
Passaic,Totowa Police Department,NJ0161200,rape-legacy,0,0,2017
Passaic,Wanaque Police Department,NJ0161300,rape,2,2,2017
Passaic,Wanaque Police Department,NJ0161300,rape-legacy,0,0,2017
Passaic,Wayne Township Police Department,NJ0161400,rape,1,0,2017
Passaic,Wayne Township Police Department,NJ0161400,rape-legacy,0,0,2017
Passaic,West Milford Township Police Department,NJ0161500,rape,4,3,2017
Passaic,West Milford Township Police Department,NJ0161500,rape-legacy,0,0,2017
Passaic,Woodland Park Police Department,NJ0161600,rape,1,0,2017
Passaic,Woodland Park Police Department,NJ0161600,rape-legacy,0,0,2017
Passaic,William Paterson University,NJ0161700,rape,0,0,2017
Passaic,William Paterson University,NJ0161700,rape-legacy,0,0,2017
Passaic,State Police: Passaic County,NJ016SP00,rape,0,0,2017
Passaic,State Police: Passaic County,NJ016SP00,rape-legacy,0,0,2017
Burlington,Westampton Township Police Department,NJ0033800,rape,7,1,2017
Burlington,Westampton Township Police Department,NJ0033800,rape-legacy,0,0,2017
Burlington,State Police: Burlington County,NJ003SP00,rape,13,4,2017
Burlington,State Police: Burlington County,NJ003SP00,rape-legacy,0,0,2017
Camden,Camden County Sheriff's Office,NJ0040000,rape,0,0,2017
Camden,Camden County Sheriff's Office,NJ0040000,rape-legacy,0,0,2017
Camden,Audubon Police Department,NJ0040100,rape,0,0,2017
Camden,Audubon Police Department,NJ0040100,rape-legacy,0,0,2017
Camden,Audubon Park Police Department,NJ0040200,rape,0,0,2017
Camden,Audubon Park Police Department,NJ0040200,rape-legacy,0,0,2017
Camden,Barrington Police Department,NJ0040300,rape,0,0,2017
Camden,Barrington Police Department,NJ0040300,rape-legacy,0,0,2017
Camden,Bellmawr Police Department,NJ0040400,rape,0,0,2017
Camden,Bellmawr Police Department,NJ0040400,rape-legacy,0,0,2017
Camden,Berlin Police Department,NJ0040500,rape,0,0,2017
Camden,Berlin Police Department,NJ0040500,rape-legacy,0,0,2017
Camden,Berlin Township Police Department,NJ0040600,rape,0,0,2017
Camden,Berlin Township Police Department,NJ0040600,rape-legacy,0,0,2017
Camden,Brooklawn Police Department,NJ0040700,rape,1,0,2017
Camden,Brooklawn Police Department,NJ0040700,rape-legacy,0,0,2017
Monmouth,Hazlet Township Police Department,NJ0133900,rape,3,3,2017
Monmouth,Hazlet Township Police Department,NJ0133900,rape-legacy,0,0,2017
Monmouth,Red Bank Police Department,NJ0134000,rape,5,1,2017
Monmouth,Red Bank Police Department,NJ0134000,rape-legacy,0,0,2017
Monmouth,Rumson Police Department,NJ0134200,rape,0,0,2017
Monmouth,Rumson Police Department,NJ0134200,rape-legacy,0,0,2017
Monmouth,Sea Bright Police Department,NJ0134300,rape,0,0,2017
Monmouth,Sea Bright Police Department,NJ0134300,rape-legacy,0,0,2017
Monmouth,Sea Girt Police Department,NJ0134400,rape,0,0,2017
Monmouth,Sea Girt Police Department,NJ0134400,rape-legacy,0,0,2017
Monmouth,Shrewsbury Police Department,NJ0134500,rape,1,0,2017
Monmouth,Shrewsbury Police Department,NJ0134500,rape-legacy,0,0,2017
Monmouth,Lake Como Police Department,NJ0134700,rape,0,0,2017
Monmouth,Lake Como Police Department,NJ0134700,rape-legacy,0,0,2017
Monmouth,Spring Lake Police Department,NJ0134800,rape,0,0,2017
Monmouth,Spring Lake Police Department,NJ0134800,rape-legacy,0,0,2017
Monmouth,Spring Lake Heights Police Department,NJ0134900,rape,0,0,2017
Monmouth,Spring Lake Heights Police Department,NJ0134900,rape-legacy,0,0,2017
Monmouth,Union Beach Police Department,NJ0135000,rape,1,1,2017
Monmouth,Union Beach Police Department,NJ0135000,rape-legacy,0,0,2017
Bergen,Ho-Ho-Kus Police Department,NJ0022800,rape,0,0,2017
Bergen,Ho-Ho-Kus Police Department,NJ0022800,rape-legacy,0,0,2017
Bergen,Leonia Police Department,NJ0022900,rape,0,0,2017
Bergen,Leonia Police Department,NJ0022900,rape-legacy,0,0,2017
Bergen,Little Ferry Police Department,NJ0023000,rape,0,0,2017
Bergen,Little Ferry Police Department,NJ0023000,rape-legacy,0,0,2017
Bergen,Lodi Police Department,NJ0023100,rape,6,2,2017
Bergen,Lodi Police Department,NJ0023100,rape-legacy,0,0,2017
Bergen,Lyndhurst Township Police Department,NJ0023200,rape,2,1,2017
Bergen,Lyndhurst Township Police Department,NJ0023200,rape-legacy,0,0,2017
Bergen,Mahwah Township Police Department,NJ0023300,rape,3,2,2017
Bergen,Mahwah Township Police Department,NJ0023300,rape-legacy,0,0,2017
Bergen,Maywood Police Department,NJ0023400,rape,2,2,2017
Bergen,Maywood Police Department,NJ0023400,rape-legacy,0,0,2017
Bergen,Midland Park Police Department,NJ0023500,rape,1,1,2017
Bergen,Midland Park Police Department,NJ0023500,rape-legacy,0,0,2017
Bergen,Montvale Police Department,NJ0023600,rape,0,0,2017
Bergen,Montvale Police Department,NJ0023600,rape-legacy,0,0,2017
Bergen,Moonachie Police Department,NJ0023700,rape,0,0,2017
Bergen,Moonachie Police Department,NJ0023700,rape-legacy,0,0,2017
Middlesex,New Brunswick Police Department,NJ0121400,rape,22,8,2017
Middlesex,New Brunswick Police Department,NJ0121400,rape-legacy,0,0,2017
Middlesex,North Brunswick Township Police Department,NJ0121500,rape,3,0,2017
Middlesex,North Brunswick Township Police Department,NJ0121500,rape-legacy,0,0,2017
Middlesex,Perth Amboy Police Department,NJ0121600,rape,5,0,2017
Middlesex,Perth Amboy Police Department,NJ0121600,rape-legacy,0,0,2017
Middlesex,Piscataway Township Police Department,NJ0121700,rape,8,0,2017
Middlesex,Piscataway Township Police Department,NJ0121700,rape-legacy,0,0,2017
Middlesex,Plainsboro Township Police Department,NJ0121800,rape,0,0,2017
Middlesex,Plainsboro Township Police Department,NJ0121800,rape-legacy,0,0,2017
Middlesex,Sayreville Police Department,NJ0121900,rape,3,2,2017
Middlesex,Sayreville Police Department,NJ0121900,rape-legacy,0,0,2017
Middlesex,South Amboy Police Department,NJ0122000,rape,1,1,2017
Middlesex,South Amboy Police Department,NJ0122000,rape-legacy,0,0,2017
Middlesex,South Brunswick Township Police Department,NJ0122100,rape,8,2,2017
Middlesex,South Brunswick Township Police Department,NJ0122100,rape-legacy,0,0,2017
Middlesex,South Plainfield Police Department,NJ0122200,rape,0,0,2017
Middlesex,South Plainfield Police Department,NJ0122200,rape-legacy,0,0,2017
Middlesex,South River Police Department,NJ0122300,rape,3,0,2017
Middlesex,South River Police Department,NJ0122300,rape-legacy,0,0,2017
Atlantic,Somers Point Police Department,NJ0012100,rape,1,0,2017
Atlantic,Somers Point Police Department,NJ0012100,rape-legacy,0,0,2017
Atlantic,Ventnor City Police Department,NJ0012200,rape,0,0,2017
Atlantic,Ventnor City Police Department,NJ0012200,rape-legacy,0,0,2017
Atlantic,Stockton University,NJ0012400,rape,4,0,2017
Atlantic,Stockton University,NJ0012400,rape-legacy,0,0,2017
Atlantic,State Police: Atlantic County,NJ001SP00,rape,5,0,2017
